InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
536408,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2010-12-01 11:41:00,1.45,14307,United Kingdom,17.4
536408,22914,BLUE COAT RACK PARIS FASHION,3,2010-12-01 11:41:00,4.95,14307,United Kingdom,14.850000000000001
536408,22553,PLASTERS IN TIN SKULLS,12,2010-12-01 11:41:00,1.65,14307,United Kingdom,19.799999999999997
536408,16237,SLEEPING CAT ERASERS,30,2010-12-01 11:41:00,0.21,14307,United Kingdom,6.3
536408,22714,CARD BIRTHDAY COWBOY,12,2010-12-01 11:41:00,0.42,14307,United Kingdom,5.04
536408,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2010-12-01 11:41:00,1.95,14307,United Kingdom,23.4
536408,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2010-12-01 11:41:00,2.55,14307,United Kingdom,15.299999999999999
536408,21587,COSY HOUR GIANT TUBE MATCHES,12,2010-12-01 11:41:00,2.55,14307,United Kingdom,30.599999999999998
536408,22736,RIBBON REEL MAKING SNOWMEN ,10,2010-12-01 11:41:00,1.65,14307,United Kingdom,16.5
536408,22492,MINI PAINT SET VINTAGE ,36,2010-12-01 11:41:00,0.65,14307,United Kingdom,23.400000000000002
536408,22620,4 TRADITIONAL SPINNING TOPS,12,2010-12-01 11:41:00,1.25,14307,United Kingdom,15.0
536408,22619,SET OF 6 SOLDIER SKITTLES,4,2010-12-01 11:41:00,3.75,14307,United Kingdom,15.0
536408,21705,BAG 500g SWIRLY MARBLES,12,2010-12-01 11:41:00,1.65,14307,United Kingdom,19.799999999999997
536409,90199C,5 STRAND GLASS NECKLACE CRYSTAL,3,2010-12-01 11:45:00,6.35,17908,United Kingdom,19.049999999999997
536409,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-01 11:45:00,3.75,17908,United Kingdom,3.75
536409,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-01 11:45:00,4.95,17908,United Kingdom,4.95
536409,22785,SQUARECUSHION COVER PINK UNION FLAG,1,2010-12-01 11:45:00,6.75,17908,United Kingdom,6.75
536409,22975,SPACEBOY CHILDRENS EGG CUP,1,2010-12-01 11:45:00,1.25,17908,United Kingdom,1.25
536409,22972,CHILDREN'S SPACEBOY MUG,1,2010-12-01 11:45:00,1.65,17908,United Kingdom,1.65
536409,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-01 11:45:00,2.1,17908,United Kingdom,2.1
536409,22568,FELTCRAFT CUSHION OWL,1,2010-12-01 11:45:00,3.75,17908,United Kingdom,3.75
536409,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2010-12-01 11:45:00,2.1,17908,United Kingdom,2.1
536409,22664,TOY TIDY DOLLY GIRL DESIGN,1,2010-12-01 11:45:00,2.1,17908,United Kingdom,2.1
536409,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,2010-12-01 11:45:00,2.95,17908,United Kingdom,2.95
536409,21866,UNION JACK FLAG LUGGAGE TAG,1,2010-12-01 11:45:00,1.25,17908,United Kingdom,1.25
536409,20669,RED HEART LUGGAGE TAG,1,2010-12-01 11:45:00,1.25,17908,United Kingdom,1.25
536409,90129F,RED GLASS TASSLE BAG CHARM,1,2010-12-01 11:45:00,2.95,17908,United Kingdom,2.95
536409,90210B,CLEAR ACRYLIC FACETED BANGLE,1,2010-12-01 11:45:00,2.95,17908,United Kingdom,2.95
536409,90199C,5 STRAND GLASS NECKLACE CRYSTAL,1,2010-12-01 11:45:00,6.35,17908,United Kingdom,6.35
536409,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-12-01 11:45:00,7.95,17908,United Kingdom,7.95
536409,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2010-12-01 11:45:00,4.25,17908,United Kingdom,4.25
536409,22109,FULL ENGLISH BREAKFAST PLATE,1,2010-12-01 11:45:00,3.75,17908,United Kingdom,3.75
536409,85116,BLACK CANDELABRA T-LIGHT HOLDER,5,2010-12-01 11:45:00,2.1,17908,United Kingdom,10.5
536409,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,2010-12-01 11:45:00,0.42,17908,United Kingdom,0.42
536409,21811,CHRISTMAS HANGING HEART WITH BELL,1,2010-12-01 11:45:00,1.25,17908,United Kingdom,1.25
536409,22183,CAKE STAND VICTORIAN FILIGREE MED,1,2010-12-01 11:45:00,6.75,17908,United Kingdom,6.75
536409,21678,PAISLEY PATTERN  STICKERS,6,2010-12-01 11:45:00,0.85,17908,United Kingdom,5.1
536409,21676,FLOWERS  STICKERS,6,2010-12-01 11:45:00,0.85,17908,United Kingdom,5.1
536409,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1,2010-12-01 11:45:00,2.95,17908,United Kingdom,2.95
